label	text
34	控制构件、旋翼飞行器和方法<sep>本发明涉及一种控制构件(40)<sep>其能由飞行员操作以改变来自飞行器的推力系统(10)的推力。控制构件(40)包括操纵杆(41)和包括把手(55)的可运动组件(50)<sep>把手(55)通过螺旋连杆(57)联结至操纵杆(41)，把手(55)绕操纵杆(41)的转动引起把手(55)与可运动组件(50)一起沿操纵杆(41)的平移运动，把手(55)可沿第一平移方向(101)和与第一平移方向(101)相反的第二平移方向(102)平移运动
34	一种超声速飞行器内转式乘波前体进气道一体化设计方法<sep>本发明公开了一种超声速飞行器内转式乘波前体进气道一体化设计方法,包括以下步骤<sep>设计求解内转式乘波前体进气道轴对称基准流场；设计进气道入口型线在底部横截面的投影型线，分别为前体前缘线底部投影型线和进气道唇口底部投影型线；生成前体前缘型线点以及进气道唇口型线点，进而设计内转式进气道上壁面和下壁面；同时由前体前缘型线点设计内转式进气道外壁面<sep>由进气道唇口型线点设计进气道唇口外壁面，进而得到内转式乘波前体进气道一体化构型，所述超声速飞行器内转式乘波前体进气道一体化设计方法有效扩大捕获面积，增加流量捕获，从而解决了下颌式进气带来的流量损失问题，有效提高飞行器进气道的性能。
34	飞行器和布置这种飞行器的方法<sep>本发明涉及一种飞行器(10)<sep>其包括：至少一个电机(135)；供给电机的至少一个自主电源(110、120)；包含在下列组中的推进装置即辅助推进装置(130)：供给所述电机的自主电源(130)，将热能转换成电能且供给所述电机的电源，和内燃机；结构(100)，该结构被配置成整合每个电机、每个自主电源和所述辅助推进装置，无论辅助推进装置如何，所述结构的参数基本相同<sep>本发明还涉及一种用于布置这种飞行器的方法
34	一种分体客舱式民航客机<sep>本实用新型公开了一种分体客舱式民航客机<sep>包括机体，所述机体底部设置有客舱，所述客舱顶部设置有盒体，所述盒体内部设置有弹射组件，所述客舱底部设置有液压缸，所述液压缸伸缩端固定连接有推板，所述推板远离液压缸的一侧固定连接有销轴，所述销轴贯穿客舱并延伸至客舱外侧，所述机体靠近客舱一侧设置有销孔，所述销轴与销孔相匹配，所述客舱底端设置有第一弹簧<sep>本实用新型通过第二弹簧的作用力，可以将盖板向上弹起，从而使得盒体内部的降落伞可以打开，有利于带动客舱缓慢下降，通过将客舱和机体设计成分体式，遇到突发情况时，可以快速将客舱弹出，从而对客舱内部的乘客进行保护
34	用于模拟飞行器发动机主动冷却通道的试验件的设计方法<sep>本发明提供一种用于模拟飞行器发动机主动冷却通道的试验件的设计方法<sep>方法包括以下步骤：选取制备试验件所用材料，材料的选取原则为：使用材料制备得到的试验件在加电的条件下能够产生能量；确定试验件结构，设计试验件具有燃油流道，并且试验件的用于模拟朝向飞行器发动机燃烧室壁面方向的侧壁沿燃油流道方向采用非均匀变厚度设计，以用于模拟飞行器发动机燃烧室真实热环境<sep>采用本发明设计的试验件为主动冷却发动机冷却结构、吸热型燃料评价评估研究提供精确度较高的地面热环境，且操作方便，成本较低不产生额外污染，适合工程应用
34	一种阶梯式桨毂系统<sep>本实用新型提出一种阶梯式桨毂系统<sep>分为上桨毂系统和下桨毂系统；桨毂系统主体结构固定安装在旋转机翼飞机旋翼主轴上部，用于安装主桨叶，并实现主桨叶的传动和变距功能；下桨毂系统安装在旋转机翼飞机旋翼主轴上，并处于上桨毂系统主体结构下部，用于安装副桨叶，并实现副桨叶的传动和变距功能；下桨毂系统能够在旋翼主轴锁定后，控制副桨叶沿主轴轴向移动，并限定副桨叶轴向到位位置；其中当副桨叶沿主轴轴向自上向下移动到位时，副桨叶整体融入旋转机翼飞机机身内<sep>本发明实现副桨叶与机身融合的需要，可以确保固定翼飞行阶段副桨叶对飞行不产生干扰
34	飞机电子设备舱排气装置<sep>本发明涉及飞机电子设备舱排气装置<sep>该飞机电子设备舱排气装置包括：排气风扇，其入口端连接至电子设备舱排气总管，其出口端连接至位于机身蒙皮上的外部排气活门；以及推力回收喷管，其入口端连接至电子设备舱排气总管，其出口端连接至机身蒙皮，其上游还设置有电子设备通风活门，其是从入口端向出口端直径减缩的喷管；其中，当飞机处于地面或低空飞行状态时，电子设备舱中的热空气通过排气风扇抽吸至外部排气活门排出飞机外；当飞机处于高空飞行状态时，电子设备舱中的热空气通过推力回收喷管排出飞机外<sep>本发明的飞机电子设备舱排气装置能起到以下有益技术效果：能减少风扇工作时间，且产生推力回收效果
34	一种倒置进气布局的飞行器及其设计方法<sep>本发明提供一种倒置进气布局的飞行器及其设计方法<sep>包括飞行器前体以及设在飞行器前体底部的进气道；进气道的入口包括进气道唇口与进气道前缘，进气道唇口与飞行器前体贴合，进气道前缘位于进气道唇口的下方，进气道前缘位于进气道唇口的上游。相较于正置进气布局，倒置进气布局的进气道前缘在下、进气道唇口在上，气流经过这道激波其流动方向突变为靠近飞行器中轴线，此后在进气道中的流动也逐渐靠近飞行器中轴线，对于倒置进气布局而言，进气道后边所接的转弯隔离段设计难度降低，隔离段长度也大为缩短，其内部流动的气流转弯十分平缓，有效的降低了流动损失<sep>本发明应用于高超声速飞行器领域
34	一种蒙皮拉伸缺陷在线检测装置<sep>本申请提供了一种蒙皮拉伸缺陷在线检测装置<sep>涉及板料成形领域，旨在能够实时检测和定位飞机蒙皮拉伸的缺陷<sep>所述装置包括：声发射传感器阵列、拉伸设备、信号处理系统；所述拉伸设备上设置有槽孔，所述拉伸设备用于拉伸所述蒙皮；所述声发射传感器阵列安装在所述槽孔中，用于在所述拉伸设备对所述蒙皮进行拉伸的过程中，检测所述蒙皮产生的弹性波信号；所述声发射传感器阵列将所述弹性波信号发送给所述信号处理系统；所述信号处理系统通过vmd分解对所述弹性波信号进行分析，在所述弹性波信号的参数值大于正常阈值时，发出报警信号，以提示用户所述蒙皮存在缺陷
34	一种大尺寸薄壁铝合金贮箱半球壳体成形方法<sep>本发明涉及一种大尺寸薄壁铝合金贮箱半球壳体成形方法<sep>属于航天用贮箱制造技术领域，本发明实施例提供的大尺寸薄壁铝合金贮箱半球壳体成形方法，通过采用喷淋淬火使旋压件各个部分同时快速均匀地与水接触，保证了旋压件各部分具有相同的冷却速度，提高淬火应力分布的均匀性；还通过在粗加工、半精加工及精加工中分别匹配梯次递减的转速、进给速率和进刀量，控制淬火应力梯次性均匀释放并减小加工应力产生趋势<sep>此外，通过在半精加工和精加工前，分别增加至少一次冷热循环处理，进一步降低大尺寸半球贮箱壳体不同加工阶段的残余应力，使加工得到的贮箱半球壳体满足设计和使用要求(壁厚满足设计尺寸的0.9mm)，且尺寸合格率≥95％。
34	一种含有可嵌套分节外壳的空间可展的飞行器变形头锥<sep>一种含有可嵌套分节外壳的空间可展的飞行器变形头锥<sep>此头锥由可嵌套的分节式头锥外壳、交叉杆及其传动机构、平行导轨转动机构以及电机螺杆螺母驱动装置组成，本头锥的外壳能够在整体的偏转和伸长运动的过程中保持节与节之间的相互嵌套，保证相邻头锥壳体之间的线接触，因此该头锥的外壳具备的特殊形状特征可以大大提升头锥的密闭性，可以进一步提高变形头锥的可靠性，本头锥的头锥外壳、交叉杆机构以及侧面的平行导轨转动机构共同构成一个运动自由度为2的空间可展结构，在设计加入传动机构后实现分节式头锥外壳的整体联动<sep>得到一个只需要两个驱动进行控制的可变形的头锥
34	一种用于机载外挂件振动试验的支撑系统及其设计方法<sep>本发明提供的一种用于机载外挂件振动试验的支撑系统及其设计方法<sep>该支撑系统包括：由大梁和配重组成的结构支撑件、挂架转接装置和自由悬吊装置；所述挂架转接装置分别与结构支撑件的大梁及承载外挂件的挂架相连，用于间接将所述外挂件安装结构支撑件上；所述自由悬吊装置与所述结构支撑件相连，用于将结构支撑件、挂架转接装置、挂架与外挂件组合体悬吊起来，呈自由模拟状态<sep>利用结构支撑件来模拟外挂件安装在飞机上的动力学耦合效应，通过真实的边界模拟开展外挂件挂机振动地面试验，可以有效考核外挂件的动强度，保证外挂件的上机安全
34	一种利用形状记忆合金驱动收放的扑翼<sep>本发明涉及一种利用记忆合金驱动收放的扑翼<sep>包括框架、翼膜、电源及控制器；所述框架由形状记忆合金制成，并在通电和断电条件下呈现不同的形状，所述的翼膜由柔性材料制成，设于框架所形成的平面上，所述的控制器控制电源实现对框架的通电和断电，所述的框架在断电状态下形成展开的平面或曲面，扑翼呈现展开状态，在通电状态下卷曲收紧，扑翼呈现收起状态，翼膜与框架同步收放同步<sep>在飞行状态下，翼膜和框架作为升力面，用于扑翼高频拍动下产生气动升力，本发明显著减小飞行器的整体尺寸，增强其隐蔽性能，机构装置简单，容易加工装配。
34	一种开放式航空标准线路实训架<sep>一种开放式航空标准线路实训架<sep>包括：支架，设置于所述支架上的一对实训面板，设置于所述一对实训面板上的线路系统；所述支架包括：分别设置于前后且相同的两个安装框，所述两个安装框通过三对水平且对称的短连接杆连接；所述两个安装框包括竖直设置的第一支撑杆与第二支撑杆，所述第一支撑杆与第二支撑杆通过三对水平且对称的长连接杆连接；所述一对实训面板分别设置于两个安装框上<sep>所述线路系统包括：一对分别设置于所述实训面板左右端的航空连接器，设置于所述实训面板左上端的继电器，设置于所述实训面板右下端的端子排，以及用于将所述航空连接器、所述继电器和所述端子排连接的航空导线。
34	复杂空域多飞行器自主避险方法及装置<sep>本发明提供了一种复杂空域多飞行器自主避险方法及装置<sep>所述避险方法，包括：根据各飞行器的当前位置信息与当前运动信息，预测飞行器执行不同机动策略时，各飞行器之后预设时间内的飞行过程；根据所预测的飞行过程，得到期间内可能发生的风险事件；所述风险事件用于表征飞行器与其他飞行器发生碰撞或冲突的事件；根据所述风险事件与各飞行器的优先级排序，对飞行器执行不同机动策略时的风险进行评估<sep>若针对其中任意之一飞行器，根据评估的结果，确定了唯一的风险最小的机动策略，则以该风险最小的机动策略作为该飞行器的当前机动策略，以使得该飞行器以所述当前机动策略控制飞行：本发明使得飞行器可以自主进行避险。
34	一种球形舱体防护板非接触定位的安装方法<sep>一种球形舱体防护板非接触定位的安装方法<sep>涉及航天器制造技术领域；包括如下步骤：步骤一、根据节点舱制造8块防护板；步骤二、将其中1块防护板相对于节点舱进行径向定位；步骤三、安装n个防护板安装支座；步骤四、在防护板安装支座的轴向顶端安装定位支撑结构；步骤五、采用磁力柱遍历防护板的外壁；确定全部待打孔位置，并标记；步骤六、按照标记在防护板上打孔；将防护板通过安装在防护板安装支座上；步骤七、重复7次步骤二至步骤六；完成其余7块防护板的安装<sep>本发明解决了节点舱结构舱外防护板的安装问题，解决了遮挡空间无法准确钻打安装孔的问题，实现了快速获取防护板安装支座的定位点的坐标值。
34	航空器用舷窗密封结构<sep>本发明提供了一种航空器用舷窗密封结构<sep>包括依次设置的复合材料窗框、外层玻璃和内层玻璃，所述外层玻璃上套有多齿u型密封圈，所述复合材料窗框、外层玻璃和内层玻璃通过螺钉进行紧固连接；所述多齿u型密封圈包括外臂和内臂，所述螺钉依次穿过复合材料窗框、多齿u型密封圈的外臂、外层玻璃、多齿u型密封圈的内臂和内层玻璃。本发明通过螺钉压紧多齿密封圈实现舷窗外层玻璃与内层玻璃之间、外层玻璃与复合材料窗框之间的密封，并通过密封堵帽对舷窗中的螺钉头进行密封，从而实现整个舷窗的密封<sep>相对于传统客机舷窗密封，该舷窗密封设计具有结构简单，拆装方便、密封可靠的特点
34	飞行器及其飞行方法<sep>本发明提供一种可转变驱动的飞行器<sep>主旋翼装置，包括能相对机身位于后倾位置的主旋翼、可向主旋翼接入或断开动力的断连机构；副旋翼装置，包括副旋翼、副倾转机构；主旋翼直径大于副旋翼直径；主旋翼安装在靠近机身的前侧；副旋翼通过副倾转机构安装在机身的后侧，副倾转机构驱动副旋翼绕机身宽度方向的轴线在靠近机身的高度方向的第一位置和靠近机身的长度方向的第二位置之间倾转。沿机身长度方向，所述飞行器的重心位于所述主旋翼的旋转平面的中心和所述副旋翼的倾转轴之间；第一主旋翼和第二主旋翼对称地安装在机身两侧；第一副旋翼和所述第二副旋翼对称地安装在所述机身两侧<sep>可在旋翼机与多轴飞行器的飞行模式间灵活地切换
34	一种双余度气动刹车控制系统及方法<sep>一种双余度气动刹车控制系统及方法<sep>涉及航空技术领域。该系统包括开关选择系统、第一刹车系统和第二刹车系统；所述开关选择系统用于实现对所述第一刹车系统和所述第二刹车系统的选择或交叉使用；所述第一刹车系统和所述第二刹车系统用于对飞行器两轮的制动；所述第一刹车系统和第二刹车系统内部分别独立，由外部气源输入管路统一输入，经由所述开关选择系统进行管路选择及输出，从而对飞行器两轮进行冷气压力输出<sep>本发明提出了一种双余度气动刹车控制系统及方法，设有两套完全独立的刹车系统，构成简单，结构可靠，易于实现故障隔离，有效提高刹车系统的稳定性
34	一种倾转旋翼飞行器平尾及平尾倾转机构<sep>本实用新型公开了一种倾转旋翼飞行器平尾及平尾倾转机构<sep>涉及飞行器，具体包括倾转舵机，所述倾转舵机正面的输出轴上固定套接有舵机摇臂，舵机摇臂远离倾转舵机输出轴的一端转动连接有连杆，连杆远离舵机摇臂的一端转动连接有倾转摇臂，倾转摇臂的右侧设置有平尾主梁，平尾主梁的表面设置有平尾翼肋，平尾翼肋的数量为若干个，两个间距最短的平尾翼肋之间固定连接有升降舵舵机，平尾翼肋的平尾主梁的一侧设置有升降舵<sep>通过设置舵机摇臂、连杆、倾转摇臂和升降舵，达到了结构简单，倾转可靠、拆装便捷的效果，解决了因倾转翼倾转角度不足，导致速度慢、效率低，且固定翼机飞行器和旋翼机飞行器内部连接件结构复杂不易拆装的问题
34	一种带开缝襟翼、翼展连续可变的伸缩机翼机构<sep>本发明公开了一种带开缝襟翼、翼展连续可变的伸缩机翼机构<sep>由内段主翼；外段主翼；嵌套在内、外段主翼之间的中段主翼；分别与内、中、外段主翼连接的内、中、外襟翼；分别用于驱动外段主翼、中段和外段主翼沿展向运动的第一、第二直线电机；内、中、外段襟翼控制舵机组成；内段翼前梁和后梁一端与机身连接，另一端插入中段翼的前梁与后梁。外段翼前梁与后梁插入中段翼的前梁与后梁。中段襟翼嵌套在内、外段襟翼之间。各段机翼的前后梁均沿展向平行放置，三段机翼主翼均沿前后梁方向伸缩运动，同时带动三段襟翼实现伸缩运动。伸缩定位由直线电机内锁止机构实现。通过三个舵机控制襟翼收放<sep>机翼的气动载荷由蒙皮经翼肋传递至梁
34	一种机翼碎涡结构、机翼及飞机<sep>本实用新型公开了一种机翼碎涡结构、机翼及飞机<sep>该机翼碎涡结构包括设于飞机机翼本体前缘的第一开口和设于所述机翼本体后缘的第二开口，所述第一开口和所述第二开口通过连通管导通，所述连通管位于所述机翼本体内部<sep>运用本实用新型所述的一种机翼碎涡结构，通过所述连通管导通所述机翼本体前缘和后缘，由所述机翼本体前后压力差在所述连通管中产生吹向尾涡的气流，由于尾涡产生于所述机翼本体翼梢之后，所述连通管位于翼梢内侧，所述连通管导出的气流能够向尾涡施加侧向喷流，使涡环量不均衡，可以有效触发涡流的不稳定性，极大加速尾涡消散，减小尾涡对后机的影响，该机翼碎涡结构极其简单，制造十分方便，效果特别良好，便于推广
34	在模拟量制造量规上增加测量基准ers点的方法<sep>本发明属于飞机装配技术<sep>涉及一种在模拟量制造量规上增加测量基准ers点的方法。增加数字化制造基准ers点的步骤如下：复验模拟量制造量规；增加激光跟踪仪测量基准ers点；ers点(3)检查；调试安装装配工装上量规连接支座(5)；后续使用方法<sep>本发明提出了一种在模拟量制造量规上增加测量基准ers点的方法，能将模拟量制造体系和数字量制造体系连接起来，实现了将模拟量制造量规用于数字化工装制造中，使采用模拟量方法制造的老型号飞机改为数字化制造后，仍保证了飞机制造的一致性
34	一种高速飞行器机翼展开机构<sep>本实用新型公开了一种高速飞行器机翼展开机构<sep>包括收绳驱动器、拉绳、机身连接件、机翼大梁、螺旋弹簧、机翼锁死件、轴承、机身连接件立柱、机翼大梁立柱。直线驱动器和机身连接件固定在高速飞行器机身上。机身连接件与机身连接件立柱固定连接。机身连接件与机翼大梁通过机身连接件立柱和轴承铰接。螺旋弹簧一端与机身连接件固定连接，同时螺旋弹簧另一端与机翼锁死件固定连接。拉绳一端与机翼大梁立柱缠绕连接，拉绳另一端收绳驱动器连接<sep>本实用新型技术方案提供的高速飞行器机翼展开机构简单可靠，易于加工制造，可以方便地实现机翼的快速打开并锁死操作
34	一种中距耦合折叠双翼飞行器<sep>本发明公开了一种中距耦合折叠双翼飞行器<sep>属于飞行器气动布局设计技术领域。所述飞行器使用传统柱型机身，机尾具有三个几何外形相同的尾翼，飞行形态时，前翼具有后掠角使自身后缘线垂直于机身轴线，后翼为下单翼，后翼弦长为前翼弦长的50％；后翼具有前掠角，前翼与后翼的垂直距离即为机身的垂直高度；前翼后翼可以向后旋转折叠；折叠状态时，其前翼隐藏于机身侧方，后翼隐藏至机身的下方<sep>本发明能够利用后翼上表面的气流加速效果和后翼上表面的低压区，增强前翼后缘气流克服逆压梯度的能力，进而增加飞行器的升阻比，使其达到接近单翼飞行器甚至超出单翼飞行器的气动效率水平
34	基于可转翼片的同步摆动式双扑翼飞行器<sep>本发明涉及扑翼型飞行器和飞行机器人领域<sep>特别是一种基于可转翼片的同步摆动式双扑翼飞行器<sep>包括扑翼、摆动轴、连接件、第一减速器、步进电机、传动机构、第二减速器、电动机和机身框架，机身框架两侧对称的安装固定有两个水平方向的摆动轴，两个连接件分别连接在两个摆动轴上且相对转动，两个扑翼分别连接在两个连接件上且可相对转动，扑翼包括扑翼框架，以及安装在扑翼框架内的可转动的翼片，扑翼框架内还设置有扭簧用于翼片的复位，传动机构连接在两个连接件上，电动机通过第二减速器减速后带动传动机构运动使两个连接件同步上下摆动，两个步进电机分别两个第一减速器减速后分别带动两个扑翼转动
34	一种飞行器的铰链连接装置<sep>本发明公开了一种飞行器的铰链连接装置<sep>包括跑道状的臂接块、翅铰块、纵向板和压电双晶片，所述纵向板安装在臂接块的顶部和底部，所述臂接块和翅铰块内部均设置有内衬夹套，所述内衬夹套一端连接有硅胶填头，且所述硅胶填头位于臂接块和翅铰块相对面的内部，且所述硅胶填头的顶部和底部均为四分之一弧形，且和臂接块的右侧面，翅铰块的左侧面保持一致，所述压电双晶片横向穿过臂接块内部的内衬夹套进入翅铰块内部的内衬夹套中，所述翅铰块右端固定连接有球铰机构，通过使用球铰机构和压电效应的相结合<sep>从而改变传统的直接铰接的方式
34	一种曲线飞行航段及误差分布确立方法<sep>本发明提供了一种曲线飞行航段的确定方法<sep>包括s1建立航段曲线模型；s2回归模拟航段；s3估计航段侧向飞行误差分布；s4估计航段垂向飞行误差分布<sep>本发明利用大量样本数据通过统计分析技术拟合航段曲线、分析飞行误差，建立与航空器在航路中对应的空间位置匹配的航空器飞行误差分布，提高航空器碰撞评估的准确性，尤其适用于航空器曲线爬升阶段复杂情况或航班转弯情形，是安全风险评估的重大改进
34	一种可变面积可转动的仿生水平尾翼<sep>本发明一种可变面积可转动的仿生水平尾翼<sep>属于飞行器技术领域；包括平尾转动机构、平尾偏转控制机构和变面积机构；所述平尾转动机构一端固定于机身尾部中心位置，另一端与所述平尾偏转控制机构连接；两组所述变面积机构对称设置与所述平尾偏转控制机构两侧；所述平尾转动机构包括电机、电机座和第一转轴；所述平尾偏转控制机构包括第一舵机、第一连杆、第二转轴和尾翼支撑框架；所述第一舵机固定安装于所述第一转轴的输出端；所述变面积机构包括第二舵机、第二连杆、固定板、第一长杆、第二长杆和多个羽毛<sep>本发明具备航向操作能力，能够绕着对称轴整体转动，在转动一定角度后，增大了侧向的面积，意味着尾翼可以带来航向的力矩。
34	微型扑翼飞行器<sep>本发明公开了一种微型扑翼飞行器<sep>属于仿生飞行机器人设备领域。包括机翼架、扑翼机构、减速机构、机翼、被动旋转机构，扑翼机构包括连杆和机翼架，连杆通过销钉连接在减速机构的齿轮上，两翼架与机架中心相连并分别两侧。被动旋转机构包括旋转块与挡杆，挡杆位于机翼架上，旋转块随机翼轴进行旋转。机翼通过被动旋转机构连接到翼架上，机翼轴穿过翼架孔，并与旋转块相连。减速机构的齿轮分别连接到机架相应位置处，由微型电机带动小齿轮，形成二级减速机构<sep>本发明具有体积小、重量轻、能耗小，可同时实现机翼的拍打与被动旋转，更加有利于飞行器的飞行
34	带有固定翼的叶片可转卧式单轮式动翼飞行器<sep>本发明公开了一种带有固定翼的叶片可转卧式单轮式动翼飞行器<sep>包括轮式动翼、传动机构、凸轮、旋转轴、减速器、电动机、机身框架、固定翼、舵机和配重，设置在机身框架上的电动机通过减速器减速后带动旋转轴连续旋转，旋转轴轴线方向与飞行器纵向对称面垂直，轮式动翼固定连接在旋转轴上，传动机构连接轮式动翼和设置在机身框架上的凸轮，轮式动翼包括旋转框架，以及安装在旋转框架内的可转动的叶片，凸轮和传动机构用于控制叶片的转动和复位，机身框架上设置有固定翼用于产生升力，机身框架设置有舵机用于控制飞行方向，机身框架设置有配重用于保持机身左右平衡<sep>本发明可广泛应用于低雷诺数飞行的各类小型飞行器中
34	一种固定翼与滑翔机结合的海空两栖航行器<sep>本发明涉及一种固定翼与滑翔机结合的海空两栖航行器<sep>包括飞行控制装置组件、水下控制装置组件及防水密封舱组件；飞行装置组件与防水密封舱组件相连接，包含有旋翼组件、主机翼组件及尾翼组件，尾翼组件包含固定尾翼、垂直翼与水平翼；水下控制装置组件位于防水密封舱组件内，包括最前端的水囊与抽排水控制系统组件。本发明将固定翼飞行器与水下滑翔机的设计理念相结合，使用固定翼飞机的结构，结合水下滑翔机的运动控制系统，既可实现空中长距离、高速、高效率飞行，也可以实现水下长时间、长距离、低功耗滑翔航行<sep>可以根据需求自由设置水下滑翔路径，高效的进行锯齿状，或者螺旋潜浮运动，具有快速大范围水体采样、海空联合观测等广泛应用
34	高超声速组合楔乘波体设计方法<sep>本发明公开了一种高超声速组合楔乘波体设计方法<sep>属于高超声速飞行器设计领域。所述设计方法首先确定组合楔生成体的下表面楔角和侧面形状；然后基于求解二维横流问题的激波装配法确定组合楔乘波体的生成流场；再次给定前缘型线、后缘上表面型线或后缘下表面型线三者中的任意一条；最后在组合楔乘波体的生成流场中追踪流线，所得的生成流场流面即为组合楔乘波体的下表面；基于给定的来流条件追踪来流的流面，所得的来流流面即为组合楔乘波体的上表面<sep>本发明提出的高超声速组合楔乘波体具有较大的设计灵活度和较高的生成效率；在保证高升阻比的同时，能够为二维斜板进气道提供沿展向、流向和进气道高度方向均均匀的高品质入流
34	一种具有分裂式升降副翼和单涵道旋翼的飞行器<sep>本实用新型提供了一种具有分裂式升降副翼和单涵道旋翼的飞行器<sep>包括机身(10)、起落架(20)、分别设置于机身(10)左右两侧的左机翼(30)和右机翼(40)、以及安装于机身(10)后部的涵道动力装置(50)；所述起落架(20)设有两件以上，且分别设于机身(10)、左机翼(30)以及右机翼(40)上；所述左机翼(30)与右机翼(40)以机身(10)对称设置；所述涵道动力装置(50)与设置在机身(10)上的起落架(20)相连<sep>相较于其他垂直起降固定翼飞行器，本实用新型采用了分裂式升降副翼和涵道，具有结构简单、航程远、推力大、气动效率高、安全性高以及噪声小等优点
34	能悬停的扑翼飞行器及其控制方式<sep>本发明公开了一种能悬停的扑翼飞行器及其控制方式<sep>机舱的两侧均通过转轴连有倒三角板，倒三角板上端的一条直边与扑翼内端的下面铰接，倒三角板的下方通过控制机构的第一拉杆连接第一摇臂；机舱与后机身连接处设置有隔板，在支板中线位置安装有动力机构的电机，主尾翼的一端安装有第二舵机，滑块与副尾翼固定连接，第二舵机依次通过第二摇臂和第三拉杆与滑块连接。其飞行控制方式，包括动力控制、方向控制和俯仰力矩控制<sep>本发明能够实现扑翼飞行器垂直起降，起飞不需要投掷，实现空中悬停，能够使扑翼飞行器更易于操作和控制，可定点监控，控制方式方便可靠，可用于模型、搜救、航拍监控、机场驱鸟等领域，适合大批量生产
34	带涵道升力体的无骨架机身飞行器及机身结构设计方法<sep>本发明涉及一种带涵道升力体的无骨架机身飞行器<sep>所述无骨架飞行器包括：机身结构，所述机身结构由芯材及粘贴于芯材表面的蒙皮采用固化工艺制成，其中，所述机身结构具有用于为飞行器提供升力的机翼以及用于安装旋翼的涵道；支撑结构，所述支撑结构嵌入于所述机身结构的涵道内，其中，所述支撑结构采用在蒙皮固化于芯材之前或之后置于芯材的固化工艺；旋翼，所述旋翼安装于所述涵道，通过支撑结构与所述机身连接，用于为飞行器提供动力<sep>本发明的通过对机身结构的设计可通过高效的飞行器轻量化结构设计，可以有效减轻结构重量，增加飞行器的有效载荷，提高重量效率，并可降低制造成本
34	一种航天器用柔性多层在轨更换装置<sep>本发明提供了一种航天器用柔性多层在轨更换装置<sep>包括壳体，以及至少一组设置在壳体上的摆臂机构，以及壳体内设置的电机驱动机构；所述摆臂机构包括两个竖直且对称设置在壳体两侧的、由驱动机构驱动反向摆动的平行四连杆，每个平行四连杆底部设有一和多层顶面的一个弧形接口对应的水平撑板，平行四连杆顶部两个转轴位于同一水平面内，且其中一个转轴和驱动机构对应设置<sep>本发明采用单输入、双平行四连杆联动式双输出方式，实现水平撑板的横向收缩和张展，水平撑板通过多层接口实现对柔性多层的撑展，进而通过本装置的推压和拉拔可实现柔性多层在空间飞行器上的更换；为航天器在轨更换柔性多层提供了可行途径
34	一种机身翻板式推力减小装置<sep>本发明公开了一种机身翻板式推力减小装置<sep>包括第一挡板部、第二挡板部、上侧导流板、下侧导流板；所述上侧导流板通过传动机构相对于所述第一挡板部地形成转动连接地与所述第一挡板部装配，且所述上侧导流板通过所述传动机构能够相对所述第一挡板部翻转一定角度；所述下侧导流板通过传动机构相对于所述第二挡板部地形成转动连接地与所述第二挡板部装配，且所述下侧导流板通过所述传动机构能够相对所述第二挡板部翻转一定角度；所述下侧导流板和第二挡板部为飞行器机身部的一部分<sep>本发明将飞行器机身部部分作为第二挡板部和下侧导流板，然后其与动力组件上部安装的第一挡板部和上侧导流板形成配合，组成了结构紧凑的推力减小装置。
34	基于空间位置的菲涅尔透镜光学助降系统可视化仿真方法<sep>本发明公开一种基于空间位置的菲涅尔透镜光学助降系统可视化仿真方法<sep>步骤如下：获取菲涅尔透镜光学助降系统坐标、下滑道入口坐标、下滑道入口处光束的层高h、下滑道入口处最低层光束下表面距离航母甲板平面的高度h；获取飞机的实时坐标；判断飞机是否进入下滑道入口来判断是否需要开启光学助降系统；根据飞机坐标、航母坐标和菲涅尔透镜光学助降系统坐标实时计算，判断此时飞机的飞行高度情况；根据飞机所处的不同飞行高度情况，输出灯光代号；根据输出代号，在飞行员视角进行灯光显示<sep>该方法依据航母及其助降设备的基本参数，通过舰载机及菲涅尔透镜光学助降系统的空间位置演算，实现了菲涅尔透镜光学助降系统的快速可视化仿真
34	一种飞机航向约束点误差主动控制方法<sep>本发明涉及一种飞机航向约束点误差主动控制方法<sep>包括如下步骤：步骤1、试验机支持部位航向约束点安装位控作动筒、位移传感器和测力传感器，其中位控作动筒与位移传感器构成闭环控制，测力传感器实时监视试验机支持部位约束点的受力大小；步骤2、在试验机非考核部位选择一个航向力控主动加载点，安装力控作动筒和测力传感器，使得主动加载点的载荷能够传递至航向约束点；步骤3、将约束点测力传感器与选择的非考核部位航向力控作动筒构成闭环控制系统，向力控作动筒施加航向约束点目标载荷，将约束点被动加载变为主动加载<sep>本发明通过构建闭环控制条件，能够将航向约束点误差主动控制在相应加载控制精度内；控制过程自动进行，在试验连续运行时，仍能起到主动控制作用；加载控制精度可调；应用灵活方便、操作简单
34	飞机侧杆操纵装置及具有其的飞机<sep>本发明公开了一种飞机侧杆操纵装置<sep>包括驾驶杆总成、人感系统、布置在第一位置处的主设备箱体和布置在第二位置处的驾驶杆箱体，所述人感系统设置于主设备箱体上，所述驾驶杆总成设置于驾驶杆箱体上，驾驶杆总成通过推拉钢索与人感系统连接。本发明的飞机侧杆操纵装置，将驾驶杆手柄与人感系统的部件分别布置在不同的箱体内，方便布置，可以节省驾驶员身边宝贵的座舱空间；而且采用柔性的推拉钢索传递力和位移，使安装空间和传递路线的布置更灵活；整个系统结构简洁，功能性强，适用范围广，既可应用于并联座舱，也可应用于串列座舱<sep>本发明还公开了一种飞机
